id,brand,channel_label,title,scheduled_date
a70d49cc-7298-442a-8a59-7c78e1b4ec1d,EvidLY,LinkedIn,"The fryer, the thermostat, and the fire",2029-01-30
a1cb8a27-585e-44a3-830b-f61bd2888ba6,EvidLY,LinkedIn,"The fryer, the thermostat, and the fire",2028-12-26
f1f1fdc0-d10b-4c41-845b-7ee9fc930fba,EvidLY,LinkedIn,"The fryer, the thermostat, and the fire",2030-01-15
1b672b4b-15d9-4b74-b47f-0fb0444641e3,EvidLY,LinkedIn,The mid-year proof check,2026-12-22
77f4c6cd-02ea-42a8-9c34-6bdf676cc462,EvidLY,LinkedIn,The mid-year proof check,2028-05-23
79f8b289-e015-449f-92b2-24366fe53d27,EvidLY,LinkedIn,The mid-year proof check,2028-06-13
7f028382-3246-4652-b590-a98aafc21e99,EvidLY,LinkedIn,The next 169,2027-08-04
306fd1f6-6fba-4b72-967c-a85f261e07e7,EvidLY,LinkedIn,The next 169,2027-08-02
1fa84352-7b19-453a-bf6c-0bff3682471d,EvidLY,LinkedIn,The next 169,2027-08-06
d9c77880-677e-459a-bf74-bd14e82ab24c,EvidLY,LinkedIn,The pre-Q4 walkthrough,2027-11-24
1ccf31f1-e923-45c7-8be3-26f4f8499f85,EvidLY,LinkedIn,The pre-Q4 walkthrough,2027-11-01
a8dab833-0f13-49d8-a558-a29a1740d3b8,EvidLY,LinkedIn,The pre-Q4 walkthrough,2027-10-08
324d7d5b-c775-4b1c-8e2f-e00786ab756e,EvidLY,LinkedIn,The quiet week,2029-07-09
fd142344-f0d1-47bd-9b64-4dac2094d9fc,EvidLY,LinkedIn,The quiet week,2029-08-01
a6c16cdd-0078-4223-846b-cece2bf0f2e1,EvidLY,LinkedIn,The quiet week,2029-08-22
a1c11fb7-e35e-454e-b668-9af80925c4d7,EvidLY,LinkedIn,The record at eleven months,2028-12-19
929931b3-5065-4a0d-8ea3-774e3f95f52b,EvidLY,LinkedIn,The record at eleven months,2028-09-26
1f98617a-5f0c-4020-bc75-86e37ad99c9a,EvidLY,LinkedIn,The record at eleven months,2027-02-02
433a74e9-a3ec-4e4a-bff3-4b7d03a0133a,EvidLY,LinkedIn,The renewal your carrier is already reviewing,2029-05-07
7f263b63-ea83-473b-a650-1b84f0ca848f,EvidLY,LinkedIn,The renewal your carrier is already reviewing,2029-04-16
7d8b33ae-1a64-432f-975f-467e3ac25d4f,EvidLY,LinkedIn,The renewal your carrier is already reviewing,2029-03-27
cd834cc3-02bd-4489-bed3-7a37a2aea0e0,EvidLY,LinkedIn,The Thanksgiving load test,2028-10-17
11150865-66bf-4c25-8a0e-fd5e918fe3c9,EvidLY,LinkedIn,The Thanksgiving load test,2028-11-02
f2186a5f-99e6-4157-b1b2-2d94d3ce3864,EvidLY,LinkedIn,The Thanksgiving load test,2028-11-29
1257f872-8c9f-4ab0-b2a8-2497e71591cc,EvidLY,LinkedIn,The training refresh before summer staffing,2026-11-17
970fc9ac-3929-4fec-a5e8-ff76fd1c6140,EvidLY,LinkedIn,The training refresh before summer staffing,2028-11-07
2ac3b1fd-7c88-433f-9a3d-1421068398da,EvidLY,LinkedIn,The training refresh before summer staffing,2027-03-02
6d865c26-b4c2-473b-8b9b-57e214775e5b,EvidLY,LinkedIn,The vendor knew more than the owner. That's backwards.,2028-03-28
98f007ba-eb83-45ed-a1fb-36a86930aee7,EvidLY,LinkedIn,There is no 'the health department.',2028-11-14
1f5adb2e-f1af-4e26-8f08-eb9ffb564691,EvidLY,LinkedIn,Two authorities. Two views. Never mixed.,2027-01-19
4a66536e-d2c8-4083-a832-c09eaee12f88,EvidLY,LinkedIn,"Ventilation, airflow, and the summer ahead",2027-08-31
02d2bc09-e2e3-4dca-8ad1-7bddb87a3f1a,EvidLY,LinkedIn,"Ventilation, airflow, and the summer ahead",2026-09-15
b14424c4-2356-4ba8-b886-852e94866340,EvidLY,LinkedIn,"Ventilation, airflow, and the summer ahead",2029-03-20
bccea396-e21e-440d-9c97-94bb6df5460c,EvidLY,LinkedIn,Volume changes your interval,2028-07-18
ec1162ea-3fe4-41ab-a852-db84397bae79,EvidLY,LinkedIn,Volume changes your interval,2028-07-03
3a7d93e8-9e87-402f-88ff-d2778526fc34,EvidLY,LinkedIn,Volume changes your interval,2028-08-17
8d253c71-3468-4dd1-9238-7906740875d2,EvidLY,LinkedIn,What 2026 taught us,2029-07-03
798161b0-4bd1-476e-aff1-ac2844168578,EvidLY,LinkedIn,What 2026 taught us,2029-06-11
610916ef-6d88-48b1-98e4-9d357a6faeb3,EvidLY,LinkedIn,What 2026 taught us,2029-05-15
77987635-cd96-46c7-b185-445f9410c8f0,EvidLY,LinkedIn,What a fire marshal sees that you don't,2028-06-05
0a2f142a-c5bf-4924-baf6-5c8309abef3e,EvidLY,LinkedIn,What a fire marshal sees that you don't,2028-05-10
c65d3a9c-ae22-4869-8a69-2855f9deab26,EvidLY,LinkedIn,What a fire marshal sees that you don't,2028-06-16
b5fc2ab7-af7a-4d13-9539-0a5c70af30cb,EvidLY,LinkedIn,What a Founder seat locks,2029-04-03
4b5a8049-98c2-4506-835c-697b976547eb,EvidLY,LinkedIn,What a kitchen under two authorities taught me,2027-09-07
55ed75da-fa34-4637-9671-3fb0ed895c90,EvidLY,LinkedIn,What changed in the rules this year,2027-07-26
1c3e6518-287f-43a8-a96b-217714fd9107,EvidLY,LinkedIn,What changed in the rules this year,2027-07-30
b7701142-e129-46a5-a2d3-464059e00b66,EvidLY,LinkedIn,What changed in the rules this year,2027-07-28
64a12f36-3724-4e9e-a953-d58857471516,EvidLY,LinkedIn,What I want the first 250 to know,2028-02-15
f9d62f59-3a4b-4e20-82ae-50222d071aa7,EvidLY,LinkedIn,What we got wrong,2030-02-12
46e090f1-ba40-4cfb-8997-22299844c789,EvidLY,LinkedIn,What we got wrong,2027-07-27
01b56035-c3df-40e0-9b88-d3bec610e37c,EvidLY,LinkedIn,What we got wrong,2026-09-01
2f180fc7-d8c0-4818-9362-227f9308ca3b,EvidLY,LinkedIn,What your carrier actually asks for,2030-05-27
7a2edf74-7998-4f6a-8e62-b858209f7245,EvidLY,LinkedIn,What your carrier actually asks for,2030-05-31
fe5249a6-0bb3-4e4a-bbad-b179b7bfbb09,EvidLY,LinkedIn,What your carrier actually asks for,2030-03-12
1b30d914-fbf1-40b1-b636-fe895fc76802,EvidLY,LinkedIn,Why I won't use the word 'prevent.',2026-12-15
d34ba101-2903-4360-ad26-1c001347ee9b,EvidLY,LinkedIn,Why insurance is the sharpest lens on compliance,2029-07-24
3691d744-1f56-413d-8c67-9306a7dcda5b,EvidLY,LinkedIn,Your first inspection of the year,2030-01-25
af36afe2-74c0-4bac-ae80-7716aca6e050,EvidLY,LinkedIn,Your first inspection of the year,2029-12-31
f3ee1a28-3016-4257-a2eb-9564cec2f7a5,EvidLY,LinkedIn,Your first inspection of the year,2029-12-18
c1ce13fd-79cc-4d95-86b1-5f1c11d34270,EvidLY,X,Claims,2029-03-27
7e4506f4-354c-4b58-80a0-9f7bae5e3cdb,EvidLY,X,Clarity,2028-03-14
4fc3586a-1a72-4d4d-8d83-5101e15f7c53,EvidLY,X,Close the year with a complete record,2029-02-01
71633c10-c03e-470b-8389-b1c6d53ea763,EvidLY,X,Close the year with a complete record,2029-02-23
fd969e4f-ead1-4070-955c-361ab8b195fe,EvidLY,X,Close the year with a complete record,2029-03-16
40001aab-25cc-4eae-9bdd-0754b00bb36a,EvidLY,X,County take,2027-05-18
e6ef0abe-d9bf-47ce-ac83-edda1c24989e,EvidLY,X,Coverage,2029-11-20
e7cd51d1-2724-4a42-ac34-cb5c23351c98,EvidLY,X,"Coverage, exclusions, and the fine print",2029-11-27
5ac8f97f-11d0-4431-87af-39afb8fb723b,EvidLY,X,"Coverage, exclusions, and the fine print",2027-11-09
d78ed430-c21d-4282-8b96-4712d60d173b,EvidLY,X,"Coverage, exclusions, and the fine print",2029-08-14
90b42980-ee3e-4dbd-85a9-781f892d3243,EvidLY,X,Cross-contact and the allergen requirement most kitchens miss,2027-08-18
0cce8ea3-3e50-4c5e-b9cf-a48b1dbafee6,EvidLY,X,Cross-contact and the allergen requirement most kitchens miss,2027-09-30
8cad7590-7b5a-499d-bde9-9966936f4fa2,EvidLY,X,Cross-contact and the allergen requirement most kitchens miss,2027-09-07
9f31b50c-7b8a-472f-a83c-8598bcec0891,EvidLY,X,Dual pillar,2028-09-26
197d82e4-746a-4b8a-8f56-7c4053c13c6b,EvidLY,X,Exhaust fans and the failure you can hear,2026-12-08
bc27e0a1-aa88-49bf-a8c2-5fc65a015db0,EvidLY,X,Exhaust fans and the failure you can hear,2029-02-20
36b3c0d8-6096-4771-8604-fcd2b9f67331,EvidLY,X,Exhaust fans and the failure you can hear,2027-04-06
6778260f-f04f-488d-982b-979e63a9d5d5,EvidLY,X,Feature,2028-01-11
5f182e31-f420-40c5-95c3-cbf9fde2c723,EvidLY,X,Fire Prevention Month: the kitchen is the ignition point,2028-01-13
48386e42-e6c1-43c9-8ef4-324a70afdb64,EvidLY,X,Fire Prevention Month: the kitchen is the ignition point,2027-12-24
e90075cf-85d5-4924-8cca-73024a54571e,EvidLY,X,Fire Prevention Month: the kitchen is the ignition point,2027-11-30
6066367c-acdf-473e-82f6-21f763c69e89,EvidLY,X,Fire safety in the hottest month,2027-07-12
1984bde1-1b77-4ce3-82fd-055f0ee59347,EvidLY,X,Fire safety in the hottest month,2027-07-14
db4a783f-0cd1-4298-85ae-aa1a9adcd0e2,EvidLY,X,Fire safety in the hottest month,2027-07-16
00ea291d-6631-48ba-aa38-e47fea47fd0e,EvidLY,X,Founder,2026-08-25
b0a884b8-18e0-47d9-be7e-640b57560225,EvidLY,X,Founder,2028-12-19
5f6bc2e1-21ae-4e98-b1f3-971c899ece2a,EvidLY,X,Grease interception and the other authority,2027-12-14
0b54ad7c-b6c5-4675-b84b-95125bee4d22,EvidLY,X,Grease interception and the other authority,2026-10-13
3aecf31e-b266-4748-bd7e-8a217d36c76f,EvidLY,X,Grease interception and the other authority,2027-04-13
aecaee50-95f8-462f-b4a3-0c951cf578f3,EvidLY,X,"Handler cards, CFPM, and the certification cliff",2027-08-05
1a609d03-c1a9-4b73-a9e2-ae23a8c03700,EvidLY,X,"Handler cards, CFPM, and the certification cliff",2027-07-19
583f88ee-5a2b-47b3-931a-6fde828544d4,EvidLY,X,"Handler cards, CFPM, and the certification cliff",2027-10-19
50855f1c-a645-4fdf-8007-8c7e71582137,EvidLY,X,"Heat, humidity, and holding temperature",2027-08-31
2a3d930e-52d0-4529-8d64-477339daac0e,EvidLY,X,"Heat, humidity, and holding temperature",2027-01-19
b6a60d6f-b706-4c8e-a73d-b1c1b7b42a16,EvidLY,X,"Heat, humidity, and holding temperature",2029-01-16
456fe1f0-67c6-412c-a992-7638e49383da,EvidLY,X,"Loss control: information, not accusation",2027-06-15
9981c522-cfb6-4ffd-964f-f03d9656da37,EvidLY,X,"Loss control: information, not accusation",2028-09-05
a81fbc0a-0ee3-4a6c-a341-8a7299a1c5df,EvidLY,X,"Loss control: information, not accusation",2028-11-21
90f9a891-55f4-437e-a458-872cca96d0f4,EvidLY,X,Mechanism,2028-08-01
4cf58a49-58c8-4f0d-b45f-e19d9f4726ad,EvidLY,X,Multi-location: what doesn't transfer,2030-03-21
a5d6348a-8774-4696-bac7-1e26443ce344,EvidLY,X,Multi-location: what doesn't transfer,2030-02-26
d508eef3-e0e8-4fc8-bb38-60928394d5b7,EvidLY,X,Multi-location: what doesn't transfer,2030-02-06
4113bd74-5086-46ea-8b04-1ccaac449247,EvidLY,X,"New staff, old procedures",2028-10-09
65c1dbd2-bbbe-4552-a1c4-1795f75a7cd2,EvidLY,X,"New staff, old procedures",2028-09-15
963b84a4-8cc3-4af1-81a2-76ae2d53f3f8,EvidLY,X,"New staff, old procedures",2028-08-24
a016abf7-1747-4384-b9d0-ba54cf91aa79,EvidLY,X,NFPA 96 in plain English,2028-01-24
f7a5f413-2ef5-4880-b16b-6e650a1b0de2,EvidLY,X,NFPA 96 in plain English,2028-03-10
ca945b8b-1f3e-46f5-92b3-e2e9f3961419,EvidLY,X,NFPA 96 in plain English,2028-02-17
13322477-5d85-4b67-a63d-1efb20eaa546,EvidLY,X,One year of the Founder cohort,2027-07-19
d406a75f-6c3c-4144-a4af-b77b9ebc391c,EvidLY,X,One year of the Founder cohort,2027-07-21
be0bcb08-e349-45a9-b929-f6baf97572c2,EvidLY,X,One year of the Founder cohort,2027-07-23
d333ac72-25ef-49de-86b1-4b0ad36f5405,EvidLY,X,"Patio, outdoor, and mobile: the requirements change",2029-07-31
a3672960-8f20-40a2-85da-7d3a506311ae,EvidLY,X,"Patio, outdoor, and mobile: the requirements change",2028-10-24
878a9cb7-7259-4916-a616-443cac57c791,EvidLY,X,"Patio, outdoor, and mobile: the requirements change",2028-05-23
4e558229-ca12-4ca9-8a4f-f56cd82b9aff,EvidLY,X,Peak season readiness,2027-08-24
df3eb9a1-986f-4c3b-9d4a-0dec274b54c0,EvidLY,X,Peak season readiness,2029-10-02
4e380c8b-a745-48f3-8175-227251f703d3,EvidLY,X,Peak season readiness,2027-08-17
4de26fa1-72ec-4b0b-996e-c6d0f23c160a,EvidLY,X,"Pest, and the requirement that's always current",2027-08-10
5f4ba80d-ce8c-4a1f-8c45-be6f60f8cbf4,EvidLY,X,"Pest, and the requirement that's always current",2027-12-07
f7d54d80-1d15-44d7-8c28-0afe86c4860e,EvidLY,X,"Pest, and the requirement that's always current",2030-01-22
59c9c2e1-ad89-4a4a-a227-71f818056fcd,EvidLY,X,Predict. Reduce. Prove. — year two,2027-08-09
471ce25c-760f-48a7-a870-ab8212190980,EvidLY,X,Predict. Reduce. Prove. — year two,2027-08-11
99c3140a-4b9a-4336-a03f-fd6505cd5819,EvidLY,X,Predict. Reduce. Prove. — year two,2027-08-13
e9773cda-3e96-4155-8a1b-8597be82ed57,EvidLY,X,Prediction,2029-12-04
fe27beb6-adcb-4bce-9ebd-4cd33c09107e,EvidLY,X,Prevent,2030-02-12
d18d45ca-25cd-4113-b340-63b6b2161f6a,EvidLY,X,Proof,2029-07-17
9d96285e-14a9-4d26-b203-3ee0a5196f5d,EvidLY,X,Prove,2028-09-12
8e865c4d-bf11-44c4-b0ab-390df13dad84,EvidLY,X,PRP,2028-07-25
a9ed83ba-043d-4be5-8a1f-9efedd4fb151,EvidLY,X,"Reduce, not prevent",2028-12-06
6fa946be-b01a-41ca-8e85-f1e5429f6345,EvidLY,X,"Reduce, not prevent",2028-12-26
207f9792-ece9-41a1-ab59-70492f3b4744,EvidLY,X,"Reduce, not prevent",2029-01-18
cb03ff4f-b37e-461e-9358-66b4d059a762,EvidLY,X,Refrigeration: recovery time over temperature,2029-05-29
db262532-06ea-4e0f-b042-3e210116dafa,EvidLY,X,Refrigeration: recovery time over temperature,2029-09-04
2b8eb12f-f21a-48fd-af59-37a0431ca29d,EvidLY,X,Refrigeration: recovery time over temperature,2027-01-26
677016ea-5f38-4aa8-9f96-bef57af11099,EvidLY,X,"Selling, buying, and the diligence file",2028-01-04
cd3e30b5-855b-4a79-86b5-4b6d5474cde9,EvidLY,X,"Selling, buying, and the diligence file",2027-07-09
3bc59757-074d-4528-9f6e-0350ca05632d,EvidLY,X,"Selling, buying, and the diligence file",2027-04-20
16ecf903-14b4-4a6d-ae16-96f9e72992c3,EvidLY,X,Setting the year: what to fix first,2029-08-29
ba230397-2113-43f9-97ca-2bd5c5c57958,EvidLY,X,Setting the year: what to fix first,2029-09-24
81f6aa17-4539-4524-b1e6-edd512fd6017,EvidLY,X,Setting the year: what to fix first,2029-10-18
bfc7d43a-b94c-4d9b-b9f4-7858ef6afa2f,EvidLY,X,Spring inspection season opens,2029-03-20
da4501c0-1dbc-40f1-8058-ac14d99c4a6b,EvidLY,X,Spring inspection season opens,2029-08-28
87689a97-c3e5-4d33-a451-c42eecea4c58,EvidLY,X,Spring inspection season opens,2028-05-16
663a1ab7-d9aa-4730-9880-02c5e204d564,EvidLY,X,Standard,2027-12-28
f5e05bc2-cd65-425a-9597-58148fab989d,EvidLY,X,"Summer volume, shorter intervals",2030-01-15
c887d649-7d2f-4fbc-b7ca-62d2217dd036,EvidLY,X,"Summer volume, shorter intervals",2029-05-08
5c691e13-0252-4bef-91db-b859ad7dda5b,EvidLY,X,"Summer volume, shorter intervals",2027-11-23
b48856a4-5e12-40d0-981d-1306e965d021,EvidLY,X,Suppression service life,2029-01-09
87e7044b-1d8a-435f-b7a0-5fdff76e2ea4,EvidLY,X,Suppression service life,2028-05-30
52d1c446-32e3-4748-9689-e094854f14d8,EvidLY,X,Suppression service life,2027-09-07
632bbf3c-2546-4071-ab1c-900b12c4daef,EvidLY,X,Suppression: the system that gives you no feedback,2028-03-15
3ccd0534-22d1-48f2-8e89-78f67de185f0,EvidLY,X,Suppression: the system that gives you no feedback,2028-04-12
c924c861-7335-4614-948a-c80d60fa8fdb,EvidLY,X,Suppression: the system that gives you no feedback,2028-05-04
467bb813-1647-4e7d-86b2-5fa7a4877b8b,EvidLY,X,The claim you'll never file,2027-06-22
f86ac419-91b2-4332-96be-b0a39dcc7d29,EvidLY,X,The claim you'll never file,2030-01-29
a12efb28-d0bc-4351-b121-013181641006,EvidLY,X,The claim you'll never file,2028-10-03
885148a0-ef23-4f58-97f5-acfcc6ebc886,EvidLY,X,The compliance budget conversation,2029-12-04
7d5a970e-5eb6-4500-80e8-11960b9a7b91,EvidLY,X,The compliance budget conversation,2029-11-09
3b1ee3e5-43d5-4e19-a468-81092312b4d3,EvidLY,X,The compliance budget conversation,2029-10-24
4b46e0f8-fc33-489b-82b4-4818d81f0ef9,EvidLY,X,The equipment you're going to replace this year,2030-04-26
ba55bf18-98ff-4596-8b94-9f0a3865048f,EvidLY,X,The equipment you're going to replace this year,2030-04-02
62b0bd2d-d443-464a-a948-78a0edf7ba46,EvidLY,X,The equipment you're going to replace this year,2030-05-15
a7b7c0c3-e1cf-4706-918b-fc6714918643,EvidLY,X,"The five temperature logs, not one",2028-11-14
d0b75cce-0199-479f-88a1-5c41be9c6233,EvidLY,X,"The five temperature logs, not one",2029-07-10
ea523e40-b6ca-47d8-a6d3-4d45f3a4cddd,EvidLY,X,"The five temperature logs, not one",2029-12-11
07d22238-56e1-4b39-a6f1-12c2999ae95d,EvidLY,X,"The fryer, the thermostat, and the fire",2026-09-29
43141dcd-05b9-472b-997a-7fd1948cab9d,EvidLY,X,"The fryer, the thermostat, and the fire",2027-06-08
ed00d7e2-697d-4e9c-9de4-213883d1c271,EvidLY,X,"The fryer, the thermostat, and the fire",2029-12-25
db4b5220-a646-4db9-aef6-cc8e21cd3225,EvidLY,X,The mid-year proof check,2029-09-11
8c70d9ea-defe-432e-96cb-033cebfd74ba,EvidLY,X,The mid-year proof check,2028-07-18
776fafa3-ff8f-41af-ba3b-e45afd549089,EvidLY,X,The mid-year proof check,2028-02-29
0474ed9b-cf8a-4fea-ad24-407e283b662e,EvidLY,X,The next 169,2027-08-04
91e6f730-be05-4a39-a54c-e884dbb59732,EvidLY,X,The next 169,2027-08-06
8649fd6a-e0f5-4e82-bf3e-fbb2a03506e3,EvidLY,X,The next 169,2027-08-02
ab9cf441-efb7-4871-b9cc-3f1d18608b6c,EvidLY,X,The pre-Q4 walkthrough,2027-11-26
f983b224-cf32-4b2b-8a76-b2a1eca98539,EvidLY,X,The pre-Q4 walkthrough,2027-10-26
01ad67b7-26ce-4108-85c9-ca5c9a846306,EvidLY,X,The pre-Q4 walkthrough,2027-10-07
2509fc21-f142-4858-b5d2-00a7d6633fe2,EvidLY,X,The quiet week,2029-08-16
eb74402f-852e-43b3-8e09-ff455d017a9b,EvidLY,X,The quiet week,2029-07-27
a4703b8e-9ee4-4577-8a71-08460218a529,EvidLY,X,The quiet week,2029-07-11
f0055b86-0402-42f4-9e15-4c8bd2becfdf,EvidLY,X,The record at eleven months,2030-01-08
47ba098b-c254-4996-83c2-958702d8225c,EvidLY,X,The record at eleven months,2027-07-06
1290ee7b-0b8c-4f20-8432-bc9e3f635a17,EvidLY,X,The record at eleven months,2026-10-27
f344c3f9-448a-4565-b14d-3484d8ac7003,EvidLY,X,The renewal your carrier is already reviewing,2029-04-09
ddeef22f-f003-47dd-a81c-117f71095c02,EvidLY,X,The renewal your carrier is already reviewing,2029-03-26
a587dca7-6de5-42e8-a772-c2aca2bd1982,EvidLY,X,The renewal your carrier is already reviewing,2029-05-11
d6d65a0e-6911-4b5f-b423-5f1ca6d8aa41,EvidLY,X,The Thanksgiving load test,2028-10-16
06ecc3e5-28a3-4af0-be25-623bd1f94eed,EvidLY,X,The Thanksgiving load test,2028-11-24
eb488c59-294d-4a89-b957-5000d88aca9b,EvidLY,X,The Thanksgiving load test,2028-11-08
b3268889-4382-48ee-b2f6-8431b8ef184e,EvidLY,X,The training refresh before summer staffing,2029-01-02
cd47d727-4e79-48fa-8b16-5a4a23fc840a,EvidLY,X,The training refresh before summer staffing,2029-06-19
365957b0-a024-4273-aafa-0ad49386302a,EvidLY,X,The training refresh before summer staffing,2027-03-30
59beb3b0-29d7-4e90-a142-720a5494d45a,EvidLY,X,"Ventilation, airflow, and the summer ahead",2027-11-02
80f28daa-9f36-42f3-8462-abc8ecd959ab,EvidLY,X,"Ventilation, airflow, and the summer ahead",2028-03-28
1765b3b3-45a1-45fc-a0f7-3961a1921e19,EvidLY,X,"Ventilation, airflow, and the summer ahead",2026-12-01
88f95a8c-280c-4ad8-b263-5e57952d189e,EvidLY,X,Volume changes your interval,2028-08-16
a1db0159-5b9d-4330-be59-9daecbb903fa,EvidLY,X,Volume changes your interval,2028-07-04
2b92ebd8-5faa-42ed-be8c-2e36a48f1bcf,EvidLY,X,Volume changes your interval,2028-07-27
afd44775-9cee-45a2-8696-fcd719589513,EvidLY,X,What 2026 taught us,2029-06-25
18dee064-ef01-4721-9aeb-cb1c10e5cfb1,EvidLY,X,What 2026 taught us,2029-05-18
142d460d-cdd7-4789-99b3-a72fb2a1a98b,EvidLY,X,What 2026 taught us,2029-06-04
a7cd8e9f-2df6-4039-b0ee-82ba5664c008,EvidLY,X,What a fire marshal sees that you don't,2028-06-20
e0ca3f9f-f6c0-4c0c-8772-c60ff622bc77,EvidLY,X,What a fire marshal sees that you don't,2028-05-26
e838708a-748e-4509-a49e-dab6a855675d,EvidLY,X,What a fire marshal sees that you don't,2028-05-09
759378f8-aece-45e9-ab44-d56e8846e3cf,EvidLY,X,What changed in the rules this year,2027-07-28
18e55132-8422-4d62-9818-5fcdded265a9,EvidLY,X,What changed in the rules this year,2027-07-26
33bd58c7-d473-48a7-97a3-9028b55c399c,EvidLY,X,What changed in the rules this year,2027-07-30
c565fe32-d77c-4834-ad53-2b697bd2573b,EvidLY,X,What we got wrong,2029-04-17
82a57eca-6aac-4c62-bc08-6a104a44f4e7,EvidLY,X,What we got wrong,2028-04-04
897c9214-cc23-42f0-a716-6bcfc413655f,EvidLY,X,What we got wrong,2028-07-04
16356e21-8d1a-40b8-b67e-27535c2a1f2e,EvidLY,X,What your carrier actually asks for,2030-05-24
ba7137ae-19c6-4626-9b87-6a9d5d7eb30d,EvidLY,X,What your carrier actually asks for,2029-02-06
427b16a6-9116-44f1-9b00-56299c0fa150,EvidLY,X,What your carrier actually asks for,2027-05-25
098ab9ee-5435-4331-8cef-9d63a3de5dca,EvidLY,X,Your first inspection of the year,2030-01-02
2ea06b29-6850-415d-b5bc-ac7af59e59f6,EvidLY,X,Your first inspection of the year,2029-12-17
c047baed-b8e1-4abd-90ec-5a59c59af28d,EvidLY,X,Your first inspection of the year,2030-01-31
05920e54-06d7-402a-abfa-4ed0a63b9a37,EvidLY,YouTube,Close the year with a complete record,2029-02-16
501f155c-f482-4ebc-ab40-4e004cd521aa,EvidLY,YouTube,"Coverage, exclusions, and the fine print",2027-02-16
8cd1e7ae-7a43-4abd-b18e-93f52249d46c,EvidLY,YouTube,Cross-contact and the allergen requirement most kitchens miss,2027-09-02
6381bac7-cdd1-4ca5-8a38-5903836d77f6,EvidLY,YouTube,Exhaust fans and the failure you can hear,2027-03-09
aaf9f980-6c1f-44e6-b6eb-75441eb58d61,EvidLY,YouTube,Fire Prevention Month: the kitchen is the ignition point,2027-12-28
e539e488-f964-447b-9af3-0c1d995ec021,EvidLY,YouTube,Fire safety in the hottest month,2027-07-14
c55e8854-a784-4374-9418-27835672223d,EvidLY,YouTube,Grease interception and the other authority,2027-10-26
467c35c4-858f-4751-8dc1-d11ed6df6f77,EvidLY,YouTube,"Handler cards, CFPM, and the certification cliff",2027-07-16
86cccb91-0296-4d2b-8cd3-aea71da8f2ac,EvidLY,YouTube,"Heat, humidity, and holding temperature",2027-06-15
2780566a-0b78-466a-8c19-d54ae434643c,EvidLY,YouTube,"Loss control: information, not accusation",2026-10-27
7fbf7c54-4c44-46bf-a795-5b86e705326f,EvidLY,YouTube,Multi-location: what doesn't transfer,2030-02-25
b0ce7087-713b-40bd-8357-610b3914c223,EvidLY,YouTube,"New staff, old procedures",2028-09-12
941e26e0-2112-4f2e-98b9-2b8939b7389a,EvidLY,YouTube,NFPA 96 in plain English,2028-02-08
0c8eb7f4-6a89-432c-bd9f-68ba1f6bbcef,EvidLY,YouTube,One year of the Founder cohort,2027-07-21
e9f24898-9a93-4ca8-92a4-4ad2534f2ab2,EvidLY,YouTube,"Patio, outdoor, and mobile: the requirements change",2027-12-21
31dfe7f5-018a-4d11-91cb-91bd896672fd,EvidLY,YouTube,Peak season readiness,2026-12-01
fbc1d077-49cd-44e9-8911-fb3b3d53fa1e,EvidLY,YouTube,"Pest, and the requirement that's always current",2028-02-29
030aac74-0231-4c23-bacb-c8c922181dee,EvidLY,YouTube,Predict. Reduce. Prove. — year two,2027-08-11
edeb390a-f8e8-4e53-a68c-a05ae30afa80,EvidLY,YouTube,Prove: the capability nobody builds until they need it (8-10 min),2028-01-18
bd0be098-3bf9-47d4-bf69-4df4d7545a2d,EvidLY,YouTube,"Reduce, not prevent",2028-12-28
bcd1086d-a5c4-43eb-ae9a-b4d5053cd6b6,EvidLY,YouTube,Refrigeration: recovery time over temperature,2027-10-12
40251946-5b50-4c31-8596-478e2c6c65be,EvidLY,YouTube,"Selling, buying, and the diligence file",2027-01-05
30d61154-18b9-4cec-808d-7fc3689bdcd4,EvidLY,YouTube,Setting the year: what to fix first,2029-09-26
7c73b05a-f994-45c4-9a22-0ea215a65b7a,EvidLY,YouTube,Spring inspection season opens,2027-05-04
078c6fb6-7d70-4aad-a26e-f44f41e9f7e2,EvidLY,YouTube,"Summer volume, shorter intervals",2026-09-15
87de05a8-c59f-4a3d-a7b6-9dd3b176cf97,EvidLY,YouTube,Suppression service life,2027-06-22
a10ca7de-0f73-4ed9-8bca-2eb4367c9acb,EvidLY,YouTube,Suppression: the system that gives you no feedback,2028-04-11
6e86c8c3-ad8d-4794-b6c5-04d9a36387aa,EvidLY,YouTube,The 5 documents that decide your insurance claim (10-12 min),2027-03-23
dcb00926-6262-4b16-ac18-b44c39b1ca02,EvidLY,YouTube,The claim you'll never file,2027-11-23
6ca13330-1e55-44d9-9f62-6a05e1e478da,EvidLY,YouTube,The compliance budget conversation,2029-11-08
c25d7463-f49d-48be-81bd-40b5d0eef223,EvidLY,YouTube,The equipment you're going to replace this year,2030-04-16
2e315753-d737-4e66-bc8f-06975ead0dcf,EvidLY,YouTube,"The five temperature logs, not one",2026-11-10
39c50654-c133-44bb-97bd-11c4271beefc,EvidLY,YouTube,"The fryer, the thermostat, and the fire",2026-12-29
4a76ec83-d25a-4b4b-b9fc-234f9fc43fe6,EvidLY,YouTube,The mid-year proof check,2027-01-26
ff47b7d9-39a1-4444-b7e0-77edc92bb433,EvidLY,YouTube,The next 169,2027-08-04
